 num_hrefs, num_imgs, num_videos,shares
26,10,0,1600
8,0,0,2100
1,1,6,992
3,1,0,886
14,10,0,1200
17,1,0,623
8,1,0,760
6,0,20,963
11,1,73,1900
4,0,1,710
9,0,2,1300
6,1,2,2000
9,1,0,2500
24,1,73,9200
6,0,74,2100
6,1,0,874
57,1,0,2100
6,1,0,1100
22,13,0,1700
7,0,0,2300
1,7,1,2600
5,1,0,4200
4,1,0,644
3,1,0,909
13,1,0,3900
11,1,0,1300
4,1,0,7400
4,1,2,3300
4,1,0,1700
6,0,2,3400
4,1,0,1200
15,0,0,1400
2,0,26,916
4,0,21,4100
27,1,0,912
4,1,0,691
4,1,0,601
8,1,0,933
6,0,0,1200
12,1,0,609
6,0,1,1100
6,1,0,2200
8,1,0,6900
3,0,0,4500
4,1,0,1900
1,1,0,1700
0,1,0,742
8,0,1,550
1,0,0,5800
2,0,0,594
9,1,18,4800
3,1,0,2100
0,0,0,2100
19,0,0,6500
7,1,0,2100
5,1,0,2100
4,6,0,527
29,1,73,2300
5,1,0,1600
23,11,0,9400
0,0,1,4700
27,11,0,1100
4,0,7,1600
13,1,0,3800
5,0,0,3900
5,0,75,1300
4,1,0,1400
14,1,0,1500
3,0,1,1300
5,1,0,3900
45,12,1,6000
4,0,1,2600
10,1,0,1200
3,1,0,564
3,1,0,1500
7,1,0,895
4,21,0,494
5,1,0,496
10,1,0,2400
2,1,0,1900
10,1,0,544
3,0,21,1700
4,0,1,1600
4,13,0,1400
6,20,1,1200
4,1,0,8700
16,0,11,527
3,0,0,1800
8,1,1,828
4,1,0,6000
4,0,1,1100
7,1,0,1100
17,13,0,2400
3,1,0,3300
4,1,0,401
23,20,0,456
7,1,1,3300
3,1,0,2800
6,1,0,4200
5,1,0,2300
7,25,0,2500
6,1,0,583
4,1,6,2100
15,0,11,482
4,1,1,857
3,1,0,2000
21,6,1,4600
11,1,0,1100
11,1,0,571
8,1,0,419
25,1,0,7100
5,1,0,4300
24,12,1,2100
6,1,0,2200
5,1,0,1100
44,31,1,4300
5,0,0,914
16,1,0,1300
13,10,0,1700
4,0,1,1500
12,21,0,1800
2,0,0,2500
18,1,1,1500
45,1,0,1300
3,0,2,1900
0,0,0,2000
7,11,0,502
13,11,1,823
13,11,0,8200
11,1,0,761
5,0,0,1700
1,0,1,1500
4,1,0,889
30,1,1,701
5,1,0,1600
5,1,1,1800
10,1,0,529
14,11,0,821
2,1,0,9100
3,0,1,1300
0,0,0,1800
3,1,0,954
0,0,0,3600
15,1,0,1200
18,11,0,696
10,1,0,1700
5,0,0,1000
12,1,0,2000
5,1,0,1300
3,0,1,831
3,1,0,318
8,1,0,2000
8,1,0,3900
2,0,1,8300
4,1,0,1500
7,1,0,1400
6,1,73,757
5,0,0,1000
3,0,1,1500
5,1,1,1200
5,21,0,1700
10,0,0,795
7,1,0,712
12,0,1,1200
10,1,0,4200
2,1,1,2800
20,12,1,1600
15,12,0,2600
4,1,0,1700
9,1,0,18100
10,1,0,475
4,0,1,504
6,1,0,2100
7,0,0,956
4,0,21,1700
11,1,0,399
23,11,0,3400
7,1,0,2400
2,1,0,1300
4,1,0,1900
1,1,0,1600
9,21,0,1100
6,0,0,1000
11,11,0,2300
4,1,0,2800
3,0,21,3200
12,0,0,1600
8,0,1,4400
2,11,0,8500
4,0,0,2600
9,1,0,710
5,27,0,348
6,1,0,1000
4,1,0,6500
5,1,0,6900
5,0,12,1000
3,0,0,766
4,0,1,797
6,0,1,1100
13,1,0,992
4,1,0,3900
18,0,15,1900
1,0,1,2100
7,1,0,759
12,1,0,2000
2,0,1,1400
4,0,1,2200
7,0,0,10700
9,0,1,3400
4,1,0,1400
6,1,0,4700
6,21,0,742
4,1,0,7700
6,1,0,1300
6,0,0,4500
5,16,0,2700
8,1,0,3200
12,1,0,1900
6,1,0,1400
5,1,0,2900
3,0,1,1100
0,0,0,13900
11,1,11,14400
7,1,0,1600
5,1,0,850
7,0,2,1800
5,1,0,1400
4,1,2,1000
12,11,0,3100
7,0,1,1100
4,0,1,5300
18,1,0,710
18,9,0,1700
16,11,0,18400
1,7,0,2100
5,0,0,1200
5,1,0,855
13,1,0,2000
3,1,0,4800
12,1,0,4400
1,1,0,3400
4,1,0,643
7,12,0,1600
16,9,0,1500
24,15,0,11000
7,1,0,1000
14,1,0,881
2,1,0,2400
4,1,0,635
10,5,1,1300
5,1,0,574
7,1,1,1700
9,1,73,1300
6,0,21,7000
1,1,0,983
8,0,1,544
6,0,0,1400
4,1,0,957
33,0,10,366
3,5,0,2500
12,0,1,2500
3,0,26,434
2,9,0,1400
1,1,0,1400
3,1,0,632
5,1,1,886
11,1,1,2300
12,8,0,303
3,1,1,790
6,4,0,3200
9,1,1,3300
8,1,0,951
4,1,0,1200
3,1,0,827
29,11,0,2200
6,0,7,424
6,1,0,356
4,11,0,919
1,1,0,4300
4,0,22,2300
4,0,0,41600
5,1,0,30400
4,1,0,2200
5,1,0,2700
7,1,0,2800
3,0,1,3900
4,1,0,984
4,12,0,1400
17,1,0,1100
11,1,0,1500
9,0,0,967
4,0,0,989
24,1,0,1100
7,1,1,3500
1,1,0,523
42,1,10,6600
4,1,0,2100
5,0,1,1300
13,1,0,4900
11,0,1,3600
8,0,0,1600
3,1,1,2000
9,1,0,1600
5,1,0,654
4,17,0,1300
3,1,0,3800
5,1,0,1800
9,1,0,2300
6,1,0,1500
5,0,21,1100
3,1,0,2000
4,1,0,1400
3,1,0,589
4,0,0,430
9,0,0,4500
4,1,17,4600
4,5,1,633
4,0,1,2100
10,1,0,4000
6,0,0,1500
5,1,0,1300
3,0,1,1100
39,1,0,655
0,4,0,2600
4,1,0,589
5,1,1,1100
7,1,8,6600
43,1,0,790
6,1,0,1100
5,0,1,1500
16,8,0,773
9,1,0,642
6,1,0,3200
19,12,0,3600
34,11,0,13600
15,10,1,1900
15,1,0,1300
16,11,0,399
0,0,1,2200
3,0,0,2600
8,1,0,3500
4,0,1,7300
26,1,0,1600
23,1,0,4500
9,0,1,1900
3,0,0,2600
12,1,0,1600
8,1,0,4500
4,1,1,1400
20,11,0,1400
3,1,2,533
9,0,0,1400
4,6,0,2100
10,8,0,5900
5,0,1,1800
6,0,0,3200
8,1,0,1400
63,1,0,1400
3,1,0,4100
17,1,0,2400
7,0,0,7300
1,0,7,1200
26,1,0,3800
3,0,0,1800
19,10,1,785
9,10,0,4500
3,0,2,6600
3,0,0,1200
31,1,0,5200
5,0,0,1300
17,1,0,5400
21,11,0,10800
11,1,0,7600
10,1,0,1900
29,24,1,898
6,1,0,2600
21,15,0,12300
3,0,0,1200
11,5,1,2900
4,1,0,2600
33,30,0,6800
1,24,0,1400
2,24,0,1900
7,9,0,1000
0,23,0,5500
7,7,0,16600
4,0,0,6100
20,24,0,1800
22,1,0,1700
1,0,1,2900
6,0,1,1500
5,24,0,3700
11,6,0,1500
6,0,0,2200
10,8,0,3000
3,0,2,3700
7,7,0,851
25,8,0,902
9,0,0,991
3,1,10,2200
4,1,0,2800
4,0,0,825
27,11,1,1100
3,1,0,736
6,1,0,4200
11,1,0,2900
5,0,0,1400
1,1,0,2000
7,0,0,382
8,20,1,1200
9,1,0,1200
3,21,0,2200
4,0,0,1000
0,0,1,13000
4,0,34,1200
2,1,0,1000
3,1,0,3700
8,1,0,1700
15,1,0,1500
9,1,0,2100
7,1,0,2100
4,1,0,9300
4,0,1,1800
8,1,0,1200
4,1,0,6400
9,1,0,1500
16,1,0,1000
2,0,1,979
4,0,1,1700
9,1,0,1300
6,0,1,1300
23,24,0,12800
7,1,1,720
2,1,0,640
15,24,0,1800
1,0,1,27400
3,0,16,2100
22,10,1,11900
11,1,0,1100
6,0,1,1700
10,5,0,1400
6,0,1,658
13,1,0,484
7,1,0,1300
2,11,0,3200
15,0,0,1200
4,1,0,946
4,1,1,737
9,1,0,3800
3,1,0,1400
7,1,0,1900
8,1,0,1000
8,1,1,1100
7,1,0,5800
15,1,0,1200
26,1,0,6100
5,1,0,2800
8,4,0,1200
2,0,0,1500
5,1,0,811
13,4,0,463
6,0,1,2000
9,1,0,791
13,1,0,1100
6,1,1,13500
3,0,21,572
25,5,1,9700
11,1,0,1400
4,1,0,2100
7,1,0,726
19,20,0,1200
40,9,0,1000
9,1,0,992
50,24,7,768
36,10,0,1400
7,1,0,4800
9,1,0,1000
4,1,0,3300
6,1,0,717
6,1,0,1500
5,1,0,3400
2,31,0,1800
6,0,4,589
8,20,1,5300
5,0,0,1100
7,0,2,419
3,1,0,700
14,1,3,983
5,13,0,522
6,1,0,671
4,0,0,2700
3,1,0,1000
5,1,0,1100
23,1,1,1000
4,1,1,505
4,1,0,676
12,7,0,3200
9,1,1,914
21,15,0,1800
8,1,73,1700
27,1,0,949
4,0,12,597
5,1,1,1300
0,1,0,1700
14,1,1,1500
8,1,3,16600
6,1,2,515
15,0,0,744
4,6,0,2400
3,1,0,412
4,1,0,762
2,1,0,696
4,1,0,843
6,1,0,626
2,1,0,1800
6,1,0,596
1,1,0,1200
8,1,0,402
1,1,0,1700
5,0,0,18100
21,15,0,1800
4,0,1,8200
6,0,21,426
1,1,0,1100
11,1,0,915
4,1,0,1100
18,6,0,1700
4,0,0,1100
30,10,1,855
6,1,0,624
2,0,26,492
0,0,0,556
11,14,0,2300
1,1,0,1700
35,12,0,741
6,1,0,626
0,1,0,538
3,1,1,8100
3,1,0,2200
1,23,0,822
1,0,0,1300
46,11,0,66900
2,0,0,4300
4,0,1,3800
28,25,1,816
8,6,0,596
15,12,0,11400
4,1,0,2000
12,10,0,1600
14,11,0,1300
25,15,0,869
4,1,0,1700
5,1,0,612
4,11,0,9200
7,1,17,4400
5,1,0,1200
9,1,0,1400
2,1,0,746
5,0,1,1000
10,1,0,1700
4,6,1,2100
9,0,0,3300
49,26,0,67500
6,1,0,3000
3,1,0,526
6,7,0,15600
4,1,0,2200
5,0,0,840
3,1,0,850
3,20,0,8400
10,1,0,914
18,15,1,1400
10,6,0,1200
7,1,0,1700
43,11,0,7400
7,25,0,1600
28,12,0,1400
8,1,0,2900
4,0,0,1700
15,1,1,539
22,12,1,7200
17,1,0,1200
7,1,1,858
23,11,0,786
6,1,1,717
9,1,0,1600
5,24,12,436
16,10,0,3000
6,0,1,2000
8,0,0,816
3,0,11,10300
7,1,10,6100
6,1,0,477
15,1,0,2200
2,1,0,2400
6,0,1,1000
7,1,0,729
3,0,12,564
2,1,0,736
4,1,0,1600
11,1,2,4700
5,1,0,1700
1,1,1,923
16,1,0,3000
25,10,1,2200
7,1,0,2200
11,1,0,802
6,1,0,889
6,1,0,2200
7,0,0,1100
12,1,1,1800
10,1,0,2800
12,1,0,15400
12,1,5,635
11,1,0,2800
6,1,0,545
5,0,1,989
5,0,1,602
1,0,1,1400
5,0,0,1600
7,1,0,3200
1,0,1,5100
7,1,1,5300
7,1,0,398
9,0,1,742
4,1,0,1400
16,1,0,1100
48,1,0,1400
5,0,1,836
3,1,1,678
5,0,1,1000
3,0,21,1100
4,1,0,1200
14,11,0,1900
48,12,0,1300
7,1,1,2100
7,1,0,1100
14,11,0,4500
3,0,0,1800
9,1,0,390
3,1,0,1500
14,7,1,6500
2,1,1,1400
22,5,0,2000
10,1,0,1700
5,1,0,413
10,1,0,1400
15,7,1,2500
2,1,0,7600
12,1,0,840
1,1,0,1800
5,0,19,639
6,1,0,3400
0,0,0,3200
9,1,0,970
9,0,1,2200
5,19,0,664
2,13,0,1800
3,0,1,1400
3,0,18,1400
8,1,0,639
8,1,0,717
5,1,0,2800
6,1,0,3500
5,6,0,674
3,1,0,807
6,0,1,1100
5,1,0,822
24,10,1,1000
11,0,1,774
2,1,0,2200
37,11,0,1000
6,0,1,336
3,1,0,2900
4,1,0,1200
3,0,1,608
11,1,0,2300
16,12,0,520
6,0,0,375
5,1,0,880
2,0,1,972
12,1,0,1000
8,1,0,937
5,0,0,969
4,0,17,2600
9,0,10,16800
2,1,0,1200
8,1,0,694
3,0,0,2200
28,10,0,9900
2,1,0,1500
15,10,1,1100
4,1,0,725
14,1,10,438
2,0,1,354
13,12,0,1500
10,1,0,1100
1,1,0,4100
4,1,0,1700
12,26,0,4700
4,0,1,14500
5,1,0,8600
9,1,0,759
0,0,0,6500
0,0,0,4400
10,0,0,591
4,11,0,4000
7,1,1,510
35,11,0,2000
19,11,0,723
4,0,0,2500
5,0,1,1100
4,1,0,4100
6,0,1,1600
5,1,0,706
13,9,0,1000
8,1,0,877
4,1,0,454
4,1,0,3000
2,0,0,1100
16,11,0,19200
11,1,0,386
4,0,0,1900
4,0,1,4900
6,1,0,472
15,1,7,1800
10,1,0,4100
5,20,1,755
18,1,0,4800
3,0,2,764
7,1,0,1200
7,1,0,1200
15,10,1,14800
8,10,0,5500
11,1,0,1400
5,1,0,3600
4,1,0,4800
9,5,2,10500
20,20,0,934
4,1,0,638
6,0,0,2000
12,1,0,634
4,0,0,1300
9,1,0,594
2,0,1,11300
26,1,11,1500
12,1,0,1100
9,1,0,623
9,0,10,16700
1,0,0,2300
5,0,1,11100
16,11,1,14300
2,0,1,7300
6,1,0,469
14,1,0,859
4,1,0,1600
6,1,0,4300
3,1,0,2000
9,1,0,13200
9,0,1,827
37,8,1,5500
4,1,0,1400
3,0,1,1500
12,0,1,1200
15,1,0,1300
28,11,0,6000
6,1,0,5000
11,1,0,1700
9,1,0,1700
9,1,0,6900
5,1,0,1600
7,1,0,4600
10,1,0,3300
13,1,1,1400
18,8,0,1000
16,7,0,2200
4,0,0,1500
5,0,2,11700
3,0,0,3200
9,7,0,4800
13,1,0,2400
8,1,0,1300
4,6,0,1500
3,11,0,16800
71,1,0,5500
0,0,0,4600
19,1,0,25300
11,1,1,4000
25,1,0,4300
6,0,0,6400
6,1,0,2400
8,0,0,3400
17,0,1,3400
12,11,0,1600
3,0,0,26800
17,1,0,5800
6,6,0,933
5,0,0,4000
1,0,0,2000
4,0,1,2200
13,1,0,5100
4,0,26,1600
13,1,0,3000
3,0,0,2700
4,0,0,19800
5,7,0,2100
9,0,6,917
3,0,1,40400
69,17,0,2600
13,1,0,1200
16,6,0,2300
3,0,2,2100
2,1,1,1800
36,0,13,6400
11,6,0,837
57,1,0,1400
34,30,0,1200
2,0,0,962
19,8,1,1000
5,5,0,3500
30,23,0,4900
15,10,1,3000
12,17,0,1800
4,0,2,2200
14,11,0,9800
12,1,5,1200
10,6,0,4600
7,1,0,32700
26,1,9,1700
4,0,0,887
3,1,0,7500
7,1,0,1600
8,1,0,968
2,0,2,1900
22,11,0,1700
4,12,0,2700
23,11,0,14700
52,31,0,1400
17,1,0,1800
1,1,0,2000
4,0,1,18600
18,1,0,23700
5,0,18,5700
12,1,0,5800
4,0,0,1800
26,7,8,972
2,1,0,2400
18,15,1,1600
13,9,0,1900
2,0,1,1900
8,1,1,42700
1,1,8,12300
25,16,0,1400
12,1,0,1200
16,1,10,856
4,1,0,1200
2,1,0,1700
4,1,0,783
24,10,1,1800
7,1,1,899
19,11,0,3200
5,1,0,1800
46,31,1,1500
7,1,0,5500
4,0,0,3100
6,1,0,1400
6,0,18,989
7,0,0,1700
6,0,0,3700
4,0,1,4600
9,1,0,1300
10,1,0,568
8,11,0,2500
10,1,0,775
5,1,0,727
9,1,0,3900
23,10,1,2300
5,0,18,3000
12,1,0,1700
3,0,21,2500
8,10,1,1600
3,1,0,1600
9,1,0,1100
6,1,0,1800
4,1,0,6100
13,10,1,407
14,0,0,685
4,1,0,2700
8,0,0,3500
15,1,0,1300
4,0,21,591
1,1,1,656
8,1,0,1300
7,0,1,5200
10,1,0,1800
5,1,0,1300
10,1,0,1400
19,26,0,1900
6,0,1,595
6,10,2,3800
6,1,0,856
8,5,0,1600
4,0,17,680
6,0,18,1900
8,1,1,2200
7,0,0,1200
5,1,0,3400
4,0,0,473
1,0,0,5100
5,0,0,681
7,1,1,3500
28,9,0,1400
34,1,0,2600
2,0,3,10800
5,0,0,1200
4,1,0,1500
7,1,0,896
6,1,0,1100
6,1,0,705
3,1,0,1900
20,11,0,670
28,11,0,10100
4,0,1,2300
5,0,1,12500
18,0,11,10400
7,1,0,1900
5,0,0,872
8,1,0,858
17,13,0,1600
15,1,18,2500
5,1,0,12000
10,1,0,2200
17,11,0,726
9,1,1,1900
2,0,1,557
4,1,0,1400
4,1,0,2700
16,6,0,998
6,12,1,8600
4,1,0,1600
25,10,0,4200
13,8,0,1500
10,1,17,630
4,0,0,1900
0,1,0,416
7,10,0,578
7,0,1,1400
7,1,0,1100
7,1,0,2600
3,21,0,4400
6,1,1,2000
10,1,0,2500
8,1,0,809
9,1,0,2000
4,1,0,462
7,0,11,20000
3,0,0,5100
4,1,0,3100
6,0,0,756
2,1,0,2400
3,0,0,786
0,0,0,6600
10,0,1,991
4,0,26,639
2,1,0,1700
4,1,0,670
5,10,0,451
5,21,0,795
7,0,21,726
15,10,1,2600
7,0,1,939
10,16,2,7400
3,16,0,876
12,1,1,2900
2,1,1,1400
11,1,2,591
4,0,11,3600
13,16,0,997
1,1,0,960
4,1,0,1100
4,1,0,450
14,1,23,1400
13,10,1,836
9,0,0,1700
6,1,0,3300
5,1,0,1300
28,26,0,12300
2,1,0,16200
21,7,1,3100
4,1,1,1300
7,12,1,27300
3,0,0,2400
8,1,1,413
9,11,0,1200
4,1,0,1600
13,1,0,1600
5,1,0,1000
17,12,0,2400
3,0,2,1500
4,1,0,6400
8,1,0,3600
15,0,12,4700
3,0,21,1900
10,0,0,471
20,16,0,1700
8,11,5,506
14,1,10,589
53,31,0,599
3,0,17,2300
4,18,0,3000
5,0,1,1200
8,1,0,1300
7,1,0,1000
12,1,0,2000
3,16,0,3000
6,15,1,642
3,0,11,907
11,1,0,1700
1,1,1,2300
6,1,0,555
12,1,0,1100
6,6,0,3700
20,10,0,2200
20,16,0,1400
22,11,0,4900
2,1,0,1400
4,13,0,1200
4,1,0,1300
64,25,0,1500
3,1,0,2000
9,1,2,18000
6,1,0,2400
8,1,1,1700
15,10,1,14400
21,12,0,834
1,0,1,579
9,1,1,4100
2,0,1,493
5,0,34,1300
9,0,0,456
3,1,1,2100
15,8,0,527
7,1,1,851
5,0,0,937
5,0,21,17800
2,0,1,606
2,1,0,854
3,1,0,1600
5,7,0,916
10,1,0,2500
18,0,11,678
2,0,1,1700
7,1,10,989
16,6,0,645
2,1,0,1300
4,1,4,840
4,0,11,9800
7,0,0,80400
5,1,0,803
4,0,0,1800
7,1,0,2200
4,0,0,939
39,33,0,748
14,12,0,1500
4,0,0,607
14,12,1,1500
5,0,0,558
6,1,0,2900
6,1,0,1100
4,1,0,1200
4,0,0,511
5,0,0,3100
17,1,0,2000
6,1,0,3000
4,1,0,537
7,1,1,783
17,1,10,1900
5,1,0,1900
4,12,11,2500
12,1,0,1200
4,1,0,3200
25,11,0,482
2,0,1,1000
4,1,0,1500
3,15,0,612
6,0,1,1200
4,0,0,1800
3,11,1,1100
4,1,0,2300
6,0,21,16700
7,1,0,3400
12,9,1,1500
3,1,0,602
6,13,0,3200
4,12,1,3600
7,1,0,532
4,1,0,11400
2,0,1,719
6,9,1,1100
31,11,0,2500
20,15,1,739
2,1,0,2300
15,1,0,1200
5,1,0,1100
6,10,1,1200
22,0,0,1300
6,1,0,2200
8,0,1,1000
7,1,0,1400
7,1,0,2900
5,1,0,4600
17,1,0,825
6,1,0,10600
6,1,0,2000
7,0,0,1400
5,0,2,2200
3,1,0,698
27,1,0,5600
12,1,0,1300
5,1,0,2700
8,0,2,10800
2,1,0,750
7,1,0,4300
7,1,0,2900
4,1,1,1600
7,1,0,716
8,1,0,4700
9,7,0,4200
12,11,0,2400
6,1,0,4200
62,1,0,2100
7,0,0,4900
9,7,1,2600
3,0,1,3800
21,1,0,1500
11,1,0,3100
16,1,0,5200
5,0,18,1000
9,0,1,4700
7,1,0,7200
20,1,7,1700
3,1,0,3100
10,1,0,2200
3,0,0,7700
29,11,0,916
4,16,1,5700
7,1,0,28200
4,14,1,680
7,1,0,2600
3,1,1,1000
4,0,1,1100
7,1,1,1500
3,1,0,1700
3,1,0,5400
3,0,0,3200
14,7,0,1200
4,1,1,3200
25,14,0,15300
2,15,0,1500
7,10,0,21700
3,1,0,4200
17,1,0,4700
4,10,1,1000
1,0,0,1800
1,0,0,3000
8,9,0,888
9,11,0,1100
8,26,0,1200
8,20,0,3500
33,30,0,1100
0,10,0,982
3,0,0,1800
7,0,0,1100
4,0,0,1900
4,15,0,455
7,1,1,3100
4,0,0,2400
6,6,0,1500
19,11,0,1200
12,6,0,1100
5,0,0,979
14,17,0,3300
1,0,0,1200
38,15,0,1100
25,1,0,5100
11,0,1,2000
10,1,0,1500
10,9,0,1300
7,1,1,1100
2,1,0,1000
3,9,0,651
8,1,0,1100
9,1,0,1600
3,0,1,9300
3,0,1,1100
47,1,0,2400
9,1,0,1700
6,0,0,765
23,10,0,760
19,0,8,728
14,1,0,1000
4,0,16,2200
3,1,0,668
2,1,0,2200
5,1,0,495
14,10,0,3100
6,0,1,485
13,1,1,1400
5,1,0,2800
4,0,1,849
4,6,1,1100
4,1,0,2100
14,10,1,1400
14,11,0,1500
8,0,0,1000
6,0,1,429
4,0,1,494
22,11,0,1200
10,22,0,9100
4,14,2,3900
4,15,0,1300
6,9,2,1400
14,0,0,1300
11,1,0,952
6,0,0,854
9,1,0,1100
2,11,0,1500
2,0,0,1200
12,1,4,1300
9,0,1,1500
4,12,0,1900
1,1,0,1900
1,0,2,816
29,1,0,13900
2,0,1,711
4,22,6,913
7,15,0,812
5,22,0,2100
5,21,0,392
17,22,3,1700
10,15,0,971
5,1,0,1100
15,6,0,57600
4,1,0,6500
8,0,1,1600
9,1,13,1300
9,1,0,1100
4,14,1,410
6,1,0,2100
19,1,0,1500
8,1,0,21400
6,7,0,1200
4,1,0,735
7,1,19,2000
17,1,0,1700
1,22,0,1600
5,1,1,1200
5,1,0,4200
9,1,0,842
4,22,0,15200
18,1,0,7300
3,21,0,1700
6,0,0,1600
4,1,0,492
5,0,1,981
6,0,16,2500
13,10,0,2900
3,0,1,604
9,1,0,1500
3,1,0,1500
7,9,1,1400
3,6,0,2000
3,0,2,2600
2,10,1,547
6,0,1,2700
3,1,0,1400
11,1,0,416
4,0,0,2500
5,1,6,593
1,1,0,962
1,8,0,1400
6,0,0,753
17,1,0,566
2,0,1,902
15,11,0,1100
6,0,1,1300
12,1,0,2100
3,1,0,1400
29,1,10,1300
4,0,0,1500
7,0,0,824
12,10,1,2500
1,1,0,2100
26,10,0,731
2,0,1,754
11,1,0,2000
4,1,0,8400
8,1,0,3300
5,0,1,768
26,1,0,1000
3,0,26,1300
10,1,0,2800
19,1,0,2900
10,1,0,526
12,0,1,1700
9,22,0,1100
6,1,0,920
3,1,0,2100
6,1,0,1700
13,1,0,5600
27,21,0,1400
4,1,0,1100
23,1,0,1800
3,1,1,786
6,1,0,4100
7,0,1,27900
3,1,0,451
6,1,0,1200
28,1,0,3200
6,1,10,1700
10,0,1,8100
0,0,0,2100
2,1,4,2100
14,1,0,1100
2,7,0,31300
9,11,0,911
23,9,1,4700
4,1,1,1100
2,1,0,1200
3,1,1,2000
3,1,1,5500
5,1,0,674
0,0,0,9200
9,0,0,576
3,8,0,2600
4,0,0,765
2,0,1,3800
12,9,0,35800
19,14,1,13600
10,0,0,26900
14,6,0,736
0,1,0,2900
13,1,0,2200
8,0,0,1500
25,0,11,1400
5,1,0,3000
21,11,0,5000
2,0,1,1400
25,14,0,708
5,20,1,1400
4,1,0,3500
27,10,0,1700
12,1,0,2000
11,5,0,1900
26,13,1,4300
4,1,0,2600
5,0,0,1300
5,1,0,2000
10,1,3,1100
20,1,0,1700
6,1,20,1600
3,1,0,2300
21,10,1,9600
5,1,1,1400
6,1,0,2300
4,1,2,849
20,5,0,1800
20,1,0,1300
3,1,0,2000
6,12,1,18400
5,0,21,704
1,1,0,1100
14,1,0,574
2,1,0,1300
1,1,0,909
13,1,0,4400
4,1,0,578
12,1,0,948
6,6,1,1600
3,1,0,2200
16,12,0,493
5,1,0,1000
7,1,0,626
2,1,0,2000
5,6,1,912
2,1,0,3200
19,7,0,1300
3,1,0,1500
3,0,2,1100
2,0,1,404
12,0,0,1600
3,1,0,1800
3,1,0,3300
4,1,1,1200
6,1,0,1600
13,0,9,2700
35,1,0,28400
1,0,1,2000
5,1,0,937
3,6,1,687
1,8,0,2200
2,0,1,880
6,1,0,1900
15,9,0,2400
7,1,0,2400
7,1,0,4000
9,0,1,707
8,0,0,1000
11,1,0,1400
5,1,0,654
3,0,74,11700
13,10,1,2200
20,13,0,656
16,1,0,492
4,0,0,2100
6,1,0,890
4,0,0,2800
3,0,1,3200
7,1,0,977
13,1,0,1700
4,1,0,1600
8,1,0,1100
4,1,0,923
8,1,0,6100
3,9,0,1400
13,1,0,1200
7,0,0,3900
5,1,0,1700
11,7,0,10400
28,21,0,53100
23,12,0,6100
5,0,17,2100
6,1,0,2300
6,1,0,1500
9,0,0,3100
4,1,0,1800
2,1,0,906
4,1,0,629
2,1,0,612
6,0,18,10200
13,0,1,947
15,7,1,2400
28,1,0,227300
3,0,1,20800
7,0,1,1400
6,1,0,726
16,1,0,1600
3,0,14,3200
13,1,0,1300
5,1,0,2400
3,37,0,630
7,11,0,1800
8,0,0,1100
11,0,1,3400
11,1,0,1400
6,0,0,675
13,11,0,1100
4,1,0,1200
7,1,0,1600
18,15,1,2700
8,1,0,1200
6,1,1,1400
1,0,1,698
9,1,0,488
23,11,0,915
5,0,1,2300
32,18,0,3700
8,1,0,1100
15,1,0,2500
8,0,16,4700
3,1,0,3400
11,1,0,3200
3,1,0,1400
3,1,1,1500
1,0,2,7800
1,0,1,926
2,1,0,1000
5,6,0,3200
5,1,0,1100
12,26,1,845
3,0,0,3700
5,0,26,13000
19,10,1,2000
10,1,0,2600
1,0,1,719
4,0,1,541
9,1,0,21100
6,0,1,855
7,11,0,1300
3,0,1,2400
4,8,0,7600
4,1,0,838
11,1,0,1600
10,1,0,7200
6,1,0,5000
7,0,0,3800
8,0,17,2100
4,1,0,1100
5,1,0,1200
9,0,0,1400
13,1,0,1200
2,0,1,3500
3,1,0,4200
4,0,0,522
4,0,1,1600
1,13,0,4000
10,1,0,1600
5,0,13,1500
39,30,1,1200
2,0,1,1100
6,1,0,1700
1,1,0,8000
4,0,0,679
3,1,1,805
11,0,1,793
4,1,0,2500
5,0,0,8200
24,10,1,1600
3,0,15,2800
5,0,17,1400
7,0,0,2700
34,13,0,2400
13,1,0,4300
33,19,0,3200
18,1,0,676
9,1,0,2200
5,1,20,3600
2,0,0,1700
6,1,0,2600
7,0,0,3100
3,0,1,35100
10,8,0,2000
63,1,0,5100
8,1,0,4300
4,1,0,13300
5,1,1,2300
4,1,0,10700
8,1,0,2100
10,1,0,144400
2,0,0,2800
11,1,0,26400
4,1,0,1500
0,0,0,1500
5,1,0,4700
15,11,1,617900
18,9,0,5300
20,17,0,7200
12,7,0,1300
6,1,0,1900
8,1,0,2400
2,0,2,1600
5,0,0,14500
7,1,0,1400
1,9,0,2100
34,30,0,1400
13,6,0,2500
22,11,0,1300
8,1,1,1800
10,1,0,1700
16,1,0,1600
4,0,1,1200
12,11,0,4300
8,1,0,1900
15,1,0,4100
2,0,0,11700
5,1,0,3900
15,11,0,2900
8,0,0,4200
0,0,0,1200
47,11,4,10000
10,1,0,858
8,1,0,672
5,1,0,1600
4,1,0,608
10,1,0,770
0,0,1,1400
7,1,15,1300
7,0,19,1400
16,1,3,2700
3,1,0,2100
6,0,0,1700
6,1,0,1100
8,1,1,698
3,0,1,1700
24,17,0,2100
3,12,1,1400
3,0,1,2800
26,21,0,10000
26,10,0,14200
4,1,0,531
9,1,0,1600
24,15,0,1900
21,0,0,966
9,1,0,456
7,1,0,7100
16,1,0,1800
16,15,0,2800
12,1,0,3200
